id,name,UMLS_CUI,def,MESH,is_a,subset,alt_id,OMIM,synonym,is_obsolete,created_by,creation_date
DOID:1215,['obsolete Tympanosclerosis of tympanic membrane only'],,,,,,,,"['Tympanosclerosis involving tympanic membrane only', 'Tympanosclerosis involving tympanic membrane only (disorder)']",['true'],,
DOID:12150,"['obsolete calculus of gallbladder with acute cholecystitis, with obstruction']",,,,,,,,"['Cholelithiasis AND acute cholecystitis with obstruction (disorder)', 'gallbladder calculus with acute cholecystitis and obstruction (disorder)', 'gallbladder calculus with acute cholecystitis and obstruction NOS (disorder)']",['true'],,
DOID:12151,['obsolete currently pregnant habitual aborter'],,,,,,,,,['true'],,
DOID:12155,['lymphocytic choriomeningitis'],UMLS_CUI:C0024266,"['A viral infectious disease that results in infection located in brain, or located in meninges, or located in brain and meninges, has_material_basis_in Lymphocytic choriomeningitis virus, which is transmitted by common house mouse, Mus musculus. The infection has symptom fever, has symptom lack of appetite, has symptom headache, has symptom muscle aches, has symptom malaise, has symptom nausea, and has symptom vomiting.']",MESH:D008216,"['DOID:934 ! viral infectious disease', 'DOID:936 ! brain disease']",['zoonotic_infectious_disease'],['DOID:10662'],,"['LCM', 'Lymphocytic choriomeningitis virus encephalomyelitis', 'Lymphocytic meningitis', 'Lymphocytic meningoencephalitis']",,,
DOID:12156,['arachnoiditis'],UMLS_CUI:C0003708,,MESH:D001100,['DOID:9471 ! meningitis'],['NCIthesaurus'],,,,,,
DOID:12157,['aseptic meningitis'],UMLS_CUI:C0025290,['A meningitis that is characterized by meningeal inflammation not caused by an identifiable bacterial pathogen in the cerebrospinal fluid. A large majority of them are caused by enteroviruses.'],MESH:D008582,['DOID:9471 ! meningitis'],['NCIthesaurus'],,,['acute aseptic meningitis'],,,
DOID:12161,['peripheral retinal degeneration'],UMLS_CUI:C1320640,,,['DOID:8466 ! retinal degeneration'],['NCIthesaurus'],,,['peripheral degeneration of retina'],,,
DOID:12162,['pseudoretinitis pigmentosa'],UMLS_CUI:C0154858,,,['DOID:12161 ! peripheral retinal degeneration'],,,,"['secondary pigmentary degeneration of retina', 'secondary pigmentary retinal degeneration']",,,
DOID:12163,['senile reticular retinal degeneration'],UMLS_CUI:C0154857,,,['DOID:12161 ! peripheral retinal degeneration'],,,,['Senile reticular degeneration of retina'],,,
DOID:12164,"[""Blessig's cysts""]",UMLS_CUI:C0154855,,,['DOID:12161 ! peripheral retinal degeneration'],,,,"['Blessig cysts', ""Iwanoff's cysts"", 'Microcystoid degeneration of retina', 'Microcystoid retinal degeneration']",,,
DOID:12165,['retinal lattice degeneration'],UMLS_CUI:C0154856,,,['DOID:12161 ! peripheral retinal degeneration'],,,,['Palisade degeneration of retina'],,,
DOID:12166,['cobblestone retinal degeneration'],UMLS_CUI:C0154854,,,['DOID:12161 ! peripheral retinal degeneration'],,,,"['Paving stone degeneration of retina', 'Paving stone retinal degeneration']",,,
DOID:12167,['secondary vitreoretinal degeneration'],UMLS_CUI:C0154859,,,['DOID:12161 ! peripheral retinal degeneration'],,,,,,,
DOID:12168,['ulnar nerve lesion'],UMLS_CUI:C1288279,,,['DOID:572 ! mononeuritis of upper limb and mononeuritis multiplex'],,,,['Lesion of ulnar nerve'],,,
DOID:12169,['carpal tunnel syndrome'],UMLS_CUI:C0007286,,MESH:D002349,['DOID:573 ! nerve compression syndrome'],['NCIthesaurus'],,OMIM:115430,"['carpal tunnel median neuropathy', 'Carpal tunnel syndrome', 'CTS - Carpal tunnel syndrome', 'Median nerve entrapment']",,,
DOID:1217,['fascioloidiasis'],UMLS_CUI:C0015655,['A parasitic helminthiasis infectious disease that involves parasitic infection of the liver of a variety of wild and domestic ruminants by Fascioloides magna.'],MESH:D005213,['DOID:883 ! parasitic helminthiasis infectious disease'],,,,,,,
DOID:12170,['radial nerve lesion'],UMLS_CUI:C0154744,,,['DOID:12171 ! radial neuropathy'],,,,"['Lesion of radial nerve', 'Radial nerve lesion', 'Radial nerve lesions']",,,
DOID:12171,['radial neuropathy'],UMLS_CUI:C0748226,,MESH:D020425,['DOID:1188 ! mononeuropathy'],,,,['Radial neuropathy'],,,
DOID:12175,['dyshormonogenic goiter'],UMLS_CUI:C0152077,,,['DOID:12176 ! goiter'],,,,"['Dyshormonogenic goiter', 'Dyshormonogenic goitre', 'dyshormonogenic goitre']",,,
DOID:12176,['goiter'],UMLS_CUI:C0018021,['A thyroid gland disease that involves an abnormal enlargement of the thyroid gland.'],"MESH:D006042 {http://www.w3.org/2004/02/skos/core#exactMatch=""exactMatch""}",['DOID:50 ! thyroid gland disease'],['NCIthesaurus'],,,['goitre'],,,
DOID:12177,['common variable immunodeficiency'],UMLS_CUI:C0009447,['An agammaglobulinemia that is results in insufficient production of antibodies needed to respond to exposure of pathogens and is characterized by low Ig levels with phenotypically normal B cells that can proliferate but do not develop into Ig-producing cells.'],MESH:D017074,['DOID:2583 ! agammaglobulinemia'],['DO_rare_slim'],,OMIM:615767,"['acquired agammaglobulinemia', 'acquired hypogammaglobulinemia', 'common variable agammaglobulinemia', 'CVID', 'sporadic hypogammaglobulinemia']",,,
DOID:12179,['tinea corporis'],UMLS_CUI:C0546826,"['A dermatophytosis that results_in fungal infection located_in skin, limited to the stratum corneum of the epidermis, has_material_basis_in Ascomycota fungi that belong to a group called dermatophytes and has_symptom itching, and has_symptom red colored skin rash. The border of the rash lesions look scaly.']",,"['DOID:37 ! skin disease', 'DOID:8913 ! dermatophytosis']",,,,"['Dermatophytosis of the body', 'dermatophytosis of the body', 'Dermatophytosis of the trunk']",,,
DOID:1218,['echinostomiasis'],UMLS_CUI:C0013514,"['A parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Echinostoma species. The symptoms include nausea, vomiting, diarrhea, fever and abdominal pain.']",MESH:D004451,['DOID:883 ! parasitic helminthiasis infectious disease'],,,,['Infection by Echinochasmus'],,,
DOID:12180,['obsolete Fetal Macrosomia'],,,,,,,,['fetal macrosomia'],['true'],,
DOID:12185,['otosclerosis'],UMLS_CUI:C0029696,['An otitis interna characterized by an abnormal bone growth in the middle ear.'],"MESH:D010040 {http://www.w3.org/2004/02/skos/core#exactMatch=""exactMatch""}",['DOID:2952 ! inner ear disease'],['DO_rare_slim'],,OMIM:615589,,,,
DOID:12189,['obsolete metastatic tumor to the colon'],,,,,,,,,['true'],,
DOID:1219,['dicrocoeliasis'],UMLS_CUI:C0012102,"['A parasitic helminthiasis infectious disease that involves parasitic infection of the bile ducts of the liver by Dicrocoelium dendriticum. The symptoms include cholecystitis, liver abscesses and upper abdominal pain.']",MESH:D004011,['DOID:883 ! parasitic helminthiasis infectious disease'],,,,['disease due to Dicrocoeliidae'],,,
DOID:12190,['descending colon cancer'],UMLS_CUI:C0153435,,,['DOID:219 ! colon cancer'],,,,"['Ca descending colon', 'malignant neoplasm of left colon', 'malignant tumor of descending colon']",,,
DOID:12191,['splenic flexure cancer'],UMLS_CUI:C0153440,,,['DOID:12190 ! descending colon cancer'],,,,"['Ca splenic flexure - colon', 'malignant neoplasm of splenic flexure', 'malignant tumor of splenic flexure']",,,
DOID:12192,['sigmoid colon cancer'],UMLS_CUI:C0153436,,MESH:D012811,['DOID:219 ! colon cancer'],,,,"['Ca sigmoid colon', 'malignant tumor of sigmoid colon']",,,
DOID:12196,['superficial keratitis'],UMLS_CUI:C0155074,,,['DOID:4677 ! keratitis'],,,,,,,
DOID:12197,['punctate epithelial keratoconjunctivitis'],UMLS_CUI:C0259799,,,['DOID:9368 ! keratoconjunctivitis'],,,,"['Punctate keratitis', 'Thygeson superficial punctate keratitis', ""Thygeson's superficial punctate keratitis""]",,,
DOID:122,['obsolete abdominal cancer'],,['A cancer by anatomical entitiy that affects the organs in the abdominal cavity.'],,,,,,['abdomen neoplasm'],['true'],,
DOID:12204,['obsolete catatonic schizophrenia in remission'],,,,,,,,"['Catatonic schizophrenia in remission (disorder)', 'Catatonic type schizophrenia, in remission']",['true'],,
DOID:12205,['dengue disease'],UMLS_CUI:C0011311,"['A viral infectious disease that results in infection, has_material_basis_in Dengue virus [NCBITaxon:12637] with four serotypes (Dengue virus 1, 2, 3 and 4), which are transmitted by Aedes mosquito bite. The infection has symptom fever, has symptom severe headache, has symptom severe pain behind the eyes, has symptom joint pain, has symptom muscle and bone pain, has symptom rash, and has symptom mild bleeding.']",MESH:D003715,['DOID:934 ! viral infectious disease'],"['NCIthesaurus', 'zoonotic_infectious_disease']",['DOID:0050142'],,"['breakbone fever', 'classic dengue', 'classical dengue', 'Dengue Fever']",,,
DOID:12206,['dengue hemorrhagic fever'],UMLS_CUI:C0019100,"['A dengue disease that occurs when a person experiences a second infection with a heterologous Dengue virus serotype, which is transmitted_by Aedes mosquito bite. The infection has_symptom hemorrhagic lesions of the skin, has_symptom thrombocytopenia, has_symptom reduction in the fluid part of the blood, and has_symptom high fever.']",MESH:D019595,['DOID:12205 ! dengue disease'],"['NCIthesaurus', 'zoonotic_infectious_disease']",,,"['Dengue haemorrhagic fever', 'DHF']",,,
DOID:1221,['obsolete infiltrative lung tuberculosis'],,"['A pulmonary tuberculosis that is characterized by filling of airspaces with fluid, inflammatory exudates (pus, proteins and immunological substances) or cells (malignant cells and red blood cells) in a region of the lung.']",,,['gram-positive_bacterial_infectious_disease'],,,,['true'],,
DOID:12210,['obsolete Wuchereria bancrofti filariasis'],,"['A filarial elephantiasis that involves parasitic infection of the lymphatic system by a filarial worm Wuchereria bancrofti, which is transmitted by mosquitoes. The symptoms include lymphedema, fever, chills, skin infections, painful lymph nodes, orchitis and epididymitis.']",,,,,,"['Bancroftian filariasis', 'Infection by Wuchereria bancrofti (disorder)', 'Infection due to Wuchereria bancrofti', 'Wuchereria bancrofti infectious disease']",['true'],,
DOID:12211,['filarial elephantiasis'],UMLS_CUI:C0013884,"['A filariasis that is characterized by the thickening of the skin and underlying tissues, especially in the legs, male genitals and female breasts, caused by thread-like parasitic worms Wuchereria bancrofti, Brugia malayi or Brugia timori, which inhabit the lymphatics. These nematodes are transmitted by mosquitoes. Acute symptoms include fever, lymphadenitis, lymphangitis, funiculitis, and epididymitis. Chronic symptoms include abscesses, hyperkeratosis, polyarthritis, hydroceles, lymphedema, and elephantiasis.']",MESH:D004605,"['DOID:1080 ! filariasis', 'DOID:37 ! skin disease']",['NCIthesaurus'],['DOID:13433'],,"['Bancroftian elephantiasis', 'Bancroftian filarial chyluria', 'Elephantiasis of eyelid', 'elephantiasis of eyelid', 'Lymphatic filariasis']",,,
DOID:12215,['oligohydramnios'],UMLS_CUI:C0079924,['A placenta disease that is characterized by a deficiency of amniotic fluid sometimes resulting in an embryonic defect through adherence between embryo and amnion.'],MESH:D016104,['DOID:780 ! placenta disease'],['NCIthesaurus'],"['DOID:12595', 'DOID:12596']",,"['antepartum oligohydramnios', 'delivered oligohydramnios', 'Oligohydramnios - delivered']",,,
DOID:12217,['Lewy body dementia'],UMLS_CUI:C0752347,"['A dementia that is characterized by the development of abnormal proteinaceous (alpha-synuclein) cytoplasmic inclusions, called Lewy bodies, throughout the brain that results in progressive decline in mental abilities.']",MESH:D020961,['DOID:1307 ! dementia'],['NCIthesaurus'],,OMIM:127750,"['Dementia with Lewy bodies', 'Diffuse Lewy body disease', 'Lewy body disease', 'Senile dementia of the Lewy body type']",,,
DOID:1222,['cartilage disease'],UMLS_CUI:C0007302,,MESH:D002357,['DOID:65 ! connective tissue disease'],,,,"['Cartilage disorder', 'Chondropathy']",,,
DOID:12221,"['obsolete Synovial, tendon or bursa disorder']",,,,,,,,"['Synovial, tendon or bursa disorder NOS (disorder)', 'Unspecified disorder of synovium, tendon, and bursa']",['true'],,
DOID:12223,['specific bursitis often of occupational origin'],UMLS_CUI:C0158332,,,['DOID:2965 ! bursitis'],,,,"['Specific bursitides often of occupational origin', 'Specific bursitis often of occupational origin']",,,
DOID:12224,['obsolete calcium deposits in tendon and bursa'],,,,,,,,,['true'],,
DOID:12225,['Plica syndrome'],UMLS_CUI:C0878705,,MESH:D013585,['DOID:381 ! arthropathy'],,,,,,,
DOID:12226,['obsolete hearing disease'],,,,,,,,"['Auditory dysfunction (disorder)', 'disorder of auditory system (disorder)', 'Hearing disorder', 'hearing disorder', 'Hearing disorder (finding)', 'Hearing problem (finding)']",['true'],,
DOID:12228,['obsolete secondary malignant neoplasm of large intestine and rectum'],,,,,,,,"['secondary malignant neoplasm of large intestine and rectum (disorder)', 'secondary malignant neoplasm of large intestine or rectum NOS (disorder)']",['true'],,
DOID:12234,['cascade stomach'],UMLS_CUI:C0267183,,,['DOID:76 ! stomach disease'],,,,['Hourglass stricture or stenosis of stomach'],,,
DOID:12236,['primary biliary cirrhosis'],UMLS_CUI:C0023892,['A liver cirrhosis characterized by chronic and slow progressive destruction of intrahepatic bile ducts.'],MESH:D008105,['DOID:5082 ! liver cirrhosis'],"['DO_rare_slim', 'NCIthesaurus']",['DOID:1851'],OMIM:614221,"['biliary liver cirrhosis', 'cholestatic cirrhosis', 'chronic nonsuppurative destructive cholangitis']",,,
DOID:12237,['bile reflux'],UMLS_CUI:C0005403,,MESH:D001655,['DOID:9741 ! biliary tract disease'],,,,,,,
DOID:12239,['anal margin squamous cell carcinoma'],UMLS_CUI:C1412037,,,"['DOID:1749 ! squamous cell carcinoma', 'DOID:4284 ! anal margin carcinoma']",['NCIthesaurus'],,,['Perianal skin squamous cell carcinoma'],,,
DOID:12241,['beta thalassemia'],UMLS_CUI:C0005283,['A thalassemia characterized by the reduced or absent synthesis of the beta globin chains of hemoglobin.'],MESH:D017086,['DOID:10241 ! thalassemia'],"['DO_rare_slim', 'NCIthesaurus']",,OMIM:613985,,,,
DOID:12245,['obsolete histoplasmosis endocarditis'],,"['A histoplasmosis endocarditis that results_in inflammation located_in endocardium, has_material_basis_in Histoplasma capsulatum var duboisii or has_material_basis_in Histoplasma capsulatum var capsulatum, transmitted_by airborne spores and has_symptom murmurs, has_symptom peripheral edema, has_symptom pulmonary rales, has_symptom petechia and has_symptom skin lesions.']",,,,,,"['Histoplasma capsulatum endocarditis', 'Histoplasma capsulatum with endocarditis (disorder)', 'Histoplasmosis with endocarditis (disorder)']",['true'],,
DOID:12246,['histoplasmosis meningitis'],UMLS_CUI:C0153277,,,['DOID:11608 ! fungal meningitis'],,,,['Histoplasmosis with meningitis'],,,
DOID:12251,['obsolete hypoaldosteronism'],,,,,,,,"['Aldosterone deficiency (disorder)', 'hypoaldosteronism']",['true'],,
DOID:12252,"[""obsolete Cushing's syndrome""]",,['An adrenal gland hyperfunction that is caused by overactivity of the adrenal cortex caused by a tumor of the pituitary gland.'],,,,,,,['true'],,
DOID:12253,['testicular lymphoma'],UMLS_CUI:C0349644,,,"['DOID:0060058 ! lymphoma', 'DOID:2998 ! testicular cancer']",['NCIthesaurus'],,,"['lymphoma of the testis', 'malignant lymphoma of testis', 'testicular Lymphoma']",,,
DOID:12254,['obsolete metastatic tumor to the testis'],,,,,,,,"['metastatic neoplasm to the testis', 'secondary malignant neoplasm of testis (disorder)']",['true'],,
DOID:12255,['obsolete congenital adrenal hyperplasia'],,,,,,,,"['Congenital Adrenal hyperplasia', 'congenital adrenal hyperplasia', 'Congenital adrenal hyperplasia (disorder)', 'Congenital adrenal hyperplasia, NOS']",['true'],,
